"#","No.","Name","Category","Laps","Lead","Lap Tm","Spd","Elapsed Tm","Passing Tm","Hits","Strength","Noise","Photocell Time","Transponder","Backup Tx","Backup Passing Tm"
"237","173","Scott Lindsay","Senior","9","9","7:13.408","11.6","1:02:37.853","15:06:59.290","76","172","32","","373","0",""
"238","172","Andrew Leitch","Senior","6","9","10:17.876","8.2","1:02:46.329","15:07:07.766","81","152","32","","372","0",""
"239","161","Wayne Barr","Senior","9","9","7:38.487","11.0","1:02:51.919","15:07:13.356","78","148","29","","361","0",""
"240","178","Ewan Mulhern","Senior","8","9","8:20.796","10.1","1:03:00.793","15:07:22.230","78","153","31","","378","0",""
"241","184","Mark Shilton","Senior","8","9","8:16.914","10.1","1:03:09.140","15:07:30.577","82","170","28","","384","0",""
"242","169","Simon Fairfull","Senior","8","9","8:13.682","10.2","1:03:20.457","15:07:41.894","84","154","27","","369","0",""
"243","190","Crawford Whyte","Senior","1","9","","0.0","1:03:20.963","15:07:42.400","","","0","","","",""
"244","193","Ross Young","Senior","6","9","10:52.235","7.7","1:03:46.795","15:08:08.232","84","161","29","","393","0",""
"245","","Category Finish","Senior","","","","","1:04:19.443","15:08:40.880","","","","","","",""
"246","174","David Lines","Senior","10","10","6:45.571","12.4","1:04:19.444","15:08:40.881","83","148","22","","374","0",""
"247","175","Gary MacDonald","Senior","10","10","6:32.800","12.8","1:04:40.714","15:09:02.151","82","150","19","","375","0",""
"248","176","John Mackenzie","Senior","9","10","7:36.549","11.0","1:04:47.252","15:09:08.689","80","149","20","","376","0",""
"249","177","Eoghan Maguire","Senior","9","10","7:46.224","10.8","1:04:52.491","15:09:13.928","84","174","21","","377","0",""
"250","170","Craig Hamilton","Senior","8","10","8:20.717","10.1","1:05:09.939","15:09:31.376","76","145","22","","370","0",""
"251","168","Ian Dunlop","Senior","9","10","7:27.716","11.3","1:05:39.987","15:10:01.424","80","151","24","","368","0",""
"252","185","Steven Turbitt","Senior","9","10","7:48.654","10.8","1:05:48.111","15:10:09.548","78","151","23","","385","0",""
"253","188","Adam Wallace","Senior","9","10","7:25.023","11.3","1:06:12.922","15:10:34.359","80","151","26","","388","0",""
"254","166","Graeme Cross","Senior","9","10","7:46.993","10.8","1:06:43.173","15:11:04.610","79","163","27","","366","0",""
"255","??","LC-04372","","0","0","","0.0","","15:11:04.620","80","164","27","","323","0",""
"256","187","Neil Walker","Senior","10","10","6:35.413","12.7","1:06:52.125","15:11:13.562","75","147","26","","387","0",""
"257","182","Addy Pope","Senior","9","10","7:31.050","11.2","1:06:56.679","15:11:18.116","79","155","28","","382","0",""
"258","192","Brian Yates","Senior","9","10","7:41.550","10.9","1:07:23.724","15:11:45.161","75","148","28","","392","0",""
"259","180","Aaron Outhwaite","Senior","7","10","9:34.110","8.8","1:07:57.804","15:12:19.241","83","168","28","","380","0",""
"260","189","Daniel Whitehead","Senior","10","10","7:37.971","11.0","1:08:08.640","15:12:30.077","83","166","23","","389","0",""
"261","194","Tom Rowntree","Senior","9","10","7:44.364","10.9","1:08:17.543","15:12:38.980","79","149","26","","394","0",""
"262","162","Chris Barr","Senior","8","10","7:54.598","10.6","1:08:35.771","15:12:57.208","77","149","27","","362","0",""
"263","186","Stephen Walker","Senior","9","10","7:48.369","10.8","1:08:44.620","15:13:06.057","74","147","26","","386","0",""
"264","181","Tom Owens","Senior","10","10","7:02.620","11.9","1:09:05.000","15:13:26.437","73","150","24","","381","0",""
"265","191","Barry Wilson","Senior","9","10","8:26.096","10.0","1:09:20.918","15:13:42.355","82","149","29","","391","0",""
"266","164","Tom Blankenstein","Senior","9","10","7:56.171","10.6","1:09:28.072","15:13:49.509","83","150","27","","364","0",""
"267","173","Scott Lindsay","Senior","10","10","6:54.689","12.2","1:09:32.542","15:13:53.979","75","148","22","","373","0",""
"268","161","Wayne Barr","Senior","10","10","6:51.913","12.2","1:09:43.832","15:14:05.269","73","147","27","","361","0",""
"269","163","John-Paul Baxter","Senior","9","10","7:59.253","10.5","1:09:45.810","15:14:07.247","82","146","27","","363","0",""
"270","165","Jim Cameron","Senior","9","10","7:55.330","10.6","1:10:24.015","15:14:45.452","76","147","22","","365","0",""
"271","190","Crawford Whyte","Senior","2","10","7:40.466","10.9","1:11:01.429","15:15:22.866","","","0","","","",""
"272","184","Mark Shilton","Senior","9","10","8:07.165","10.3","1:11:16.305","15:15:37.742","83","171","29","","384","0",""
"273","169","Simon Fairfull","Senior","9","10","8:11.952","10.2","1:11:32.409","15:15:53.846","83","158","24","","369","0",""
"274","178","Ewan Mulhern","Senior","9","10","8:45.544","9.6","1:11:46.337","15:16:07.774","80","150","24","","378","0",""
"275","172","Andrew Leitch","Senior","7","10","11:06.562","7.6","1:13:52.891","15:18:14.328","82","149","25","","372","0",""
"276","174","David Lines","Senior","10","10","10:27.421","8.0","1:04:19.444","15:19:08.302","83","188","23","","374","0",""
"277","174","David Lines","Senior","10","10","10:33.455","8.0","1:04:19.444","15:19:14.336","84","179","22","","374","0",""
"278","193","Ross Young","Senior","7","10","11:11.396","7.5","1:14:58.191","15:19:19.628","83","147","23","","393","0",""
"279","","Timing Stopped","","","","","","","15:19:25.332","","","","","","",""
